/Users/adavidbailey/Practice-Bidding-Scenarios/bba/Game_Overcalls.pbn
board declarer contract score  par     | notes
  173     E       5H       50         | 
  174     S       4S      620         | 
  175     S       4S     -100         | 
  176     W       5C       50         | 1x-(y)-2z forcing
  177     E       5C       50         | 
  178     S      4SX     -500         | 
  179     S       4S      620         | 
  180     S       4H     -100         | 
  181     S       6H     -100         | 
  182     S      4SX      790         | 
  183     S       4S      450         | 
  184     S       4H      480         | 
  185     S       4H     -100         | 
  186     S       4H      480         | 
  187     S       5S      650         | Limit raise or better in !s
  188     E       5C      100         | 
  189     S       4H      -50         | 
  190     S       4S      650         | 
  191     S       4H     -100         | 
  192     S       4S      -50         | 
  193     S       4S      620         | 
  194     S       4S      420         | 
  195     E       5H      100         | 
  196     E       4S     -420         | 
  197     S       4S      420         | 
  198     E       4S     -650         | 
  199     S       5S      480         | 
  200     E       4S     -650         | 
  201     S       4S      620         | 
  202     S       4H      450         | 
  203     E       5D     -420         | 
  204     S       4H      620         | 
  205     S       4S      420         | 
  206     E      5HX      100         | 
  207     S       4S     -100         | 
  208     E      5DX      300         | 
  209     S       4S      620         | 
  210     S      4SX      590         | 1x-(y)-2z forcing | Strength cue bid
  211     S       4S      650         | 
  212     S       4H      680         | 1x-(y)-2z forcing
  213     S      5HX     -100         | 
  214     S       4S      620         | 
  215     S       4S      450         | Limit raise or better in !s
  216     S       4S      450         | 
  217     S       4S      620         | 
  218     E       4S     -450         | 
  219     E       5H     -450         | 
  220     S       4H     -100         | 
  221     S       4S      420         | 
  222     S       5D      600         | 
  223     S       4S      420         | 
  224     S      4SX     -100         | 
  225     E       4S     -450         | 
  226     S       4S      420         | 
  227     S       4H     -100         | 
  228     S       4S     -100         | 
  229     S      5HX     -100         | 
  230     S       3H      200         | 
  231     S       4H      420         | 
  232     S       4S      -50         | 
  233     E       4S      200         | 
  234     S       4H     -100         | 
  235     S      4SX     -500         | 
  236     S       4S     -100         | 
  237     S       4H      -50         | 
  238     S       4H      620         | 
  239     S       4S      450         | 
  240     S      4SX     -100         | Limit raise or better in !h
  241     E      5CX      300         | 
  242     S       4H      450         | 
  243     E       4S     -620         | 
  244     S       4H     -100         | 
  245     S       4S      420         | 
  246     E       5H     -650         | 
  247     S       4H      450         | 
  248     S       4H      450         | 
  249     S       4H      620         | 
  250     E       4S       50         | 
  251     S       4H     -100         | 
  252     S      5SX     -200         | 
  253     S       4H      420         | 
  254     E       4S     -450         | 
  255     E      4SX      200         | Limit raise or better in !s
  256     E       4S     -450         | 
  257     S      4SX     -200         | 
  258     S       4S      -50         | 
  259     S       4H     -100         | 
  260     S       4S      620         | 
  261     S      4SX     -100         | 
  262     S       4S      650         | 
  263     S       4H      420         | 
  264     S       4S      420         | 
  265     E       6C    -1370         | Blackwood 0314, for !c
  266     S       4H      450         | 
  267     S       4H      650         | 
  268     S      4SX     -200         | 
  269     S      6HX     1210         | 
  270     S       5S      680         | 
  271     S       4H     -100         | 
  272     S       4S      420         | 
  273     E       5H     -450         | 
  274     S       4S      480         | 
  275     S       2S      110         | 
  276     S       4H      620         | 
  277     S       4H      420         | 
  278     S       4S      620         | 
  279     E       4S     -450         | 
  280     S       4S      450         | 
  281     S       4S     -300         | 
  282     S       4H     -100         | 
  283     S       4S      620         | 
  284     S       4H     -200         | 
  285     S       4H      450         | 
  286     S      5SX      850         | Limit raise or better in !s | Blackwood 0314, for !s
  287     S       4S      510         | 
  288     S      6SX     1210         | Exclusion, for !s
  289     S       4S      680         | 
  290     S       4S      -50         | 
  291     S       4S      650         | 
  292     E       5C     -400         | 
  293     S      4SX     -500         | 
  294     S       4H     -200         | 
  295     S       4H      420         | 
  296     S       5C      400         | 
  297     S       4S      650         | 
  298     E       4S       50         | 
  299     S       4S      650         | 
  300     S       4S      620         | 
  301     S       4S      -50         | 
  302     E       5C       50         | 
  303     S       4H     -150         | 
  304     S       4H     -100         | 
  305     S      4SX     -500         | 
  306     S       4H      420         | 
  307     E       4S     -650         | 
  308     S      5DX     -200         | 
  309     S       5D      -50         | 
  310     S       4S      620         | 
  311     S       4H     -100         | 
  312     S       4H      -50         | 
  313     W       3C     -150         | 
  314     E      5SX     -650         | 
  315     S       4H     -300         | 
  316     S       4S      650         | 
  317     E       4S     -450         | 
  318     S      4SX     -200         | 
  319     S       4H      -50         | 
  320     E       6S     -980         | Blackwood 0314, for !s
  321     S       4H      620         | 
  322     S       4S      450         | 
  323     S       4H      620         | 
  324     S       5S      680         | Blackwood 0314, for !s
  325     S       4H      480         | 
  326     W       5H      100         | 1x-(y)-2z forcing
  327     S       5S      450         | 
  328     E       6C    -1390         | Blackwood 0314, for !c
  329     E       6D      100         | Blackwood 0314, for !d
  330     S       4S      450         | 
  331     S       4H      620         | 
  332     E       5H      100         | 
  333     S       4H      480         | 
  334     S       4S      650         | 
  335     S       4S      420         | 
  336     S       4H     -100         | 
  337     S       4S     -300         | 
  338     S       4H      -50         | 
  339     E       5H      100         | 
  340     S       4S      620         | 
  341     E       5H      200         | 
  342     E       5H     -650         | 
  343     S       4H      420         | 
  344     S       5S      480         | 
  345     S      5CX     -200         | 
  346     W       5H     -450         | 1x-(y)-2z forcing
  347     S      4SX     -200         | 
  348     S       4S      650         | 
  349     S       4S      420         | 
  350     S       4S      620         | 
  351     S       4H     -100         | 
  352     S       4S      450         | 
  353     S       4H     -100         | 
  354     E       4S     -620         | 
  355     S       4S      650         | 
  356     E       5D      100         | 
  357     S       4S      -50         | Limit raise or better in !h
  358     E       5H     -650         | 
  359     S      4SX     -300         | 
  360     S       4H     -100         | 
  361     S       5H     -100         | 
  362     S       4H      480         | 
  363     S       4H     -100         | 
  364     E       4S     -620         | 
  365     S       4S      420         | 
  366     S       4H     -200         | 
  367     S       5C      440         | 
  368     S      4SX      590         | 
  369     E       4S     -450         | 
  370     S       4H      450         | 
  371     S      4SX     -500         | 
  372     S       4H     -200         | 
  373     S       4S      450         | 
  374     S       4S     -200         | 
  375     S       5S      480         | 
  376     S      4SX      590         | 
  377     S       4H      620         | 
  378     E       5D     -400         | 
  379     S       4H      620         | 
  380     E       4S     -680         | 
  381     S       4H      420         | 
  382     E       5C      100         | 
  383     S      5DX     -100         | 
  384     S      3SX      530         | 1x-(y)-2z forcing
  385     E       4H     -420         | Forcing 1nt
  386     S       4H      420         | 
  387     E      5SX      200         | 
  388     S       4H      650         | 
  389     S       4S      420         | 
  390     S       4H      680         | 
  391     S      5CX     -300         | 
  392     S      4SX     -300         | 
  393     S       4H      650         | 
  394     S       4S      450         | 
  395     E      6HX      100         | Blackwood 0314, for !h
  396     S       4H      620         | 
  397     S      4SX     -300         | 
  398     S       5S     -100         | 
  399     S       4H      -50         | 
  400     E       5C       50         | 
  401     S       4H     -100         | 
  402     S       4S      420         | 
  403     E       5C     -640         | 
  404     S      5DX      750         | 
  405     S       4S      450         | 
  406     S       4S      620         | 
  407     E       4S     -450         | 
  408     S       4H      450         | 
  409     S       4S      620         | 
  410     S       4S      480         | 
  411     S       4H      620         | 
  412     S       4S      650         | 
  413     S       4H      450         | 
  414     S      5HX      850         | 
  415     S      5DX      550         | 
  416     S       4H      420         | 
  417     E       4S     -450         | 
  418     S       4S      420         | 
  419     S       4S      680         | 
  420     S       4H      620         | 
  421     W      7SX    -2470         | 
  422     S       4H     -100         | 
  423     S       4S      420         | 
  424     S       2H      140         | 
  425     W       4S     -680         | 
  426     S       4H     -100         | 
  427     S       4S      620         | 
  428     E       4S     -620         | 
  429     S       4H      420         | 
  430     S       4S      650         | 
  431     S       4S     -150         | 
  432     S       4H      420         | 
  433     S       4S     -200         | 
  434     S      4SX     -100         | 
  435     S       4S     -100         | 
  436     S       4S      620         | 
  437     S       4S      450         | 
  438     E       5D      200         | 
  439     S       4H      420         | 
  440     S       4H     -100         | 
  441     S       4S      650         | 
  442     S       4H      -50         | 
  443     E       4S     -480         | 
  444     S       4S      650         | 
  445     S       4H      480         | 
  446     S       4S      620         | 
  447     S       4S      -50         | 
  448     E       5C     -420         | Limit raise or better in !c
  449     S       4H      650         | 
  450     S      4SX     -300         | 
  451     S      5SX     -800         | 
  452     E       5H     -450         | 
  453     S       4H      450         | 
  454     S       4H      620         | 
  455     S       4S      450         | 
  456     S       4H      450         | 
  457     S      5CX     -200         | 
  458     S      5HX     -100         | 
  459     S       4D     -100         | 
  460     S      4SX     -200         | 
  461     S       4S      420         | 
  462     S       4S      620         | 
  463     S       5D      -50         | 
  464     S       4H      450         | 
  465     E       5H      100         | 
  466     S       4S     -150         | 
  467     S       4S     -100         | 
  468     S       4S      680         | 
  469     S       4H      -50         | 
  470     E       4D     -150         | 
  471     S       3S      170         | 
  472     S       4S      480         | 
  473     S       5H      680         | 
  474     S       4S      420         | 
  475     S       4H     -100         | 
  476     S       4H      620         | 
  477     S       4S      420         | 
  478     S       4S      650         | 
  479     S       4S      450         | 
  480     S       4H      -50         | 
  481     S       2H      170         | 
  482     W       4S     -620         | 
  483     S       4S      620         | 
  484     S       4H      620         | 
  485     S      4SX      590         | 
  486     S       4S      620         | 
  487     S       4S      480         | 
  488     E       4S     -650         | Artificial
  489     E       4S     -680         | 
  490     E       6D       50         | Blackwood 0314, for !d
  491     S      5CX     -200         | 
  492     S       5S      650         | 
  493     S       4H      420         | 
  494     S       4S      650         | 
  495     S       5S      -50         | 
  496     S       4H      420         | 
  497     S       4S      650         | 
  498     E       5S     -680         | Blackwood 0314, for !s
Statistics for /Users/adavidbailey/Practice-Bidding-Scenarios/bba/Game_Overcalls.pbn

nDeals = 388
nGames = 255
%Games = 65.72164948453609%

--- Notes ---
    9  1x-(y)-2z forcing
    1  Artificial
    2  Blackwood 0314, for !c
    2  Blackwood 0314, for !d
    3  Blackwood 0314, for !h
    4  Blackwood 0314, for !s
    1  Exclusion, for !s
    1  Forcing 1nt
    1  King ask by 5nt
    1  Limit raise or better in !c
    4  Limit raise or better in !h
    9  Limit raise or better in !s
    1  Michaels cuebid
    1  Strength cue bid

Total = 40

--- Auctions ---
    1  1C-1D-1S-P-2S-3D-3S-P-P-4D
    1  1C-1H-1S-P-2C-2H-3C-P-P-3H-P-P-3S-4H
    1  1C-1H-P-P-1S-2H
    1  1C-1H-X-P-1N-2H
    1  1C-1H-X-P-1N-4H
    1  1C-1H-X-P-2C-2H-P-P-3C-3H
    1  1C-1H-X-P-2S-3H-3S-P-P-4H-4S-5H-X
    1  1C-1S-2C-2H-3C-4S
    1  1C-1S-2D-2S-3D-4S-5D-P-P-5S
    1  1C-1S-2S-P-3C-3S-5C
    1  1C-1S-4C-P-P-4S-P-P-5C-5S
    1  1C-1S-4H-P-P-4S
    1  1C-1S-P-2C-3C-4N-X-P-P-5S-P-P-X
    1  1C-1S-P-P-3C-3S-P-4C-X-4S-5C-X-P-5S
    1  1C-1S-X-P-2H-2S-3D-P-4H
    1  1C-1S-X-P-2H-2S-P-P-X-3S-4D-P-P-4S-P-P-5D
   64  1C-4H
    1  1C-4H-4N-P-5D-P-5H-X-5S-P-6C
    2  1C-4H-4S
    2  1C-4H-5C
    1  1C-4H-5C-5H-P-P-X
    1  1C-4H-7S-P-P-X
    1  1C-4H-P-P-5C
    1  1C-4H-P-P-5C-P-P-X
   47  1C-4S
    1  1C-4S-4N-P-5D-P-6C
    7  1C-4S-5C
    1  1C-4S-P-P-5C
   14  1C-4S-X
    1  1C-5D
    1  1C-5D-P-P-X
    1  1D-1H-1N-P-2S-3H-4D-P-5D-P-P-X
    1  1D-1H-1S-P-2C-2H-3N
    1  1D-1H-1S-P-2S-3H-3S-4H-P-P-4S-P-P-5H-X
    1  1D-1H-1S-P-2S-3H-P-P-3S-4H
    1  1D-1H-2C-2H-3C-4H
    1  1D-1H-2C-P-3C
    1  1D-1H-4D-4H
    2  1D-1H-P-1S-P-4H
    1  1D-1H-X-2H-2S-4H
    1  1D-1H-X-P-1N-2H-3C
    1  1D-1H-X-P-2S-3H-4H-P-4S
    1  1D-1S-2C-P-2S-3S-3N-X-P-4S-X
    1  1D-1S-2C-P-3C-3S-4C-P-P-4S-5C
    1  1D-1S-2H-P-3C-3S-X
    2  1D-1S-2H-P-3H-3S-4H-P-P-4S-5H
    1  1D-1S-3H-P-P-3S-P-3N-P-4S-P-P-5H-X
    1  1D-1S-4D-P-P-4S-5D
    1  1D-1S-P-1N-2C-4S
    2  1D-1S-P-1N-P-4S
    2  1D-1S-P-2C-3D-4S
    1  1D-1S-P-2H-3D-4S
    1  1D-1S-P-P-2D-2S-3D-3S-P-P-4D
    1  1D-1S-P-P-X-2S-3C-3S-P-4S
    1  1D-1S-X-2D-2H-4S
    2  1D-1S-X-2S-P-4S
    1  1D-1S-X-P-2C-2S
    1  1D-1S-X-P-2H-2S-3H-3S
    1  1D-1S-X-P-2H-2S-P-3S-P-4S
    1  1D-1S-X-P-2H-2S-P-P-X-3S-P-4S
    1  1D-1S-X-P-2H-2S-P-P-X-3S-X
    1  1D-2D-X-3H-4D-4H-5D-P-P-5H-X
   56  1D-4H
    1  1D-4H-4N-P-5S-P-6D
    2  1D-4H-4S
    2  1D-4H-5D
    1  1D-4H-P-P-5D
   68  1D-4S
    1  1D-4S-4N-P-5D-P-6D
    2  1D-4S-5D
    1  1D-4S-5D-5S
    2  1D-4S-5D-5S-X
    1  1D-4S-5D-P-P-X
    1  1D-4S-5D-X-P-5S
    1  1D-4S-5H-P-6H
    1  1D-4S-P-4N-P-5D-P-5S
    1  1D-4S-P-5D-X-P-P-6S-P-P-X
    2  1D-4S-P-P-5D
    2  1D-4S-P-P-5D-P-P-5S
    1  1D-4S-P-P-5D-P-P-X
   10  1D-4S-X
    1  1D-5C
    1  1D-5C-P-P-X
    4  1D-5C-X
    1  1H-1S-2D-P-3D-3S-4D-P-P-4S-5D-X
    1  1H-1S-2S-P-4H-4S
    1  1H-1S-2S-P-4H-4S-5H-X
    1  1H-1S-2S-P-4H-4S-P-P-X
    1  1H-1S-2S-P-4H-4S-X
    1  1H-1S-3H-P-P-3S
    1  1H-1S-3H-P-P-3S-P-4H-P-4S
   16  1H-4S
    1  1H-4S-4N-P-5C-P-5H-P-6H-X
    1  1H-4S-4N-P-5D-P-6H
   20  1H-4S-5H
    3  1H-4S-5H-5S
    1  1H-4S-5H-5S-P-P-X
    2  1H-4S-5H-5S-X
    4  1H-4S-X
    2  1H-5C
    1  1H-5C-5H-X
    1  1H-5D
    1  1H-5D-P-P-X
    1  1S-2H-2S-3C-3S-4H-P-P-4S-X
    1  1S-2H-2S-6C-X-6H
    1  1S-2H-2S-P-4S
    1  1S-2H-3H-P-3S-4H-4S
    3  1S-2H-3H-P-4S
    1  1S-2H-3H-P-4S-P-P-X
    1  1S-2H-3S-P-P-4H-4S-5H-X
    1  1S-2H-P-P-2S-3H-X
    1  1S-4D-4S
   24  1S-4H
    1  1S-4H-4N-P-5H-X-5S
    1  1S-4H-4N-P-5S-P-6S
   24  1S-4H-4S
    3  1S-4H-4S-5H
    1  1S-4H-4S-5H-5S-X
    1  1S-4H-4S-5H-5S-X-P-6H-X
    3  1S-4H-4S-5H-P-P-5S-P-P-X
    2  1S-4H-4S-5H-X
    1  1S-4H-5D
    1  1S-4H-P-4N-P-5H-P-5N-P-6C-P-7H
    1  1S-4H-P-P-4S
    1  1S-4H-P-P-4S-P-P-5H-P-P-X
    1  1S-5C
    1  1S-5C-6D-P-P-X
    1  1S-5D
    2  1S-5D-X
    1  1S-P-1N-P-2H-P-4H

Total = 500
