../bba/1m_1x_2m.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
158   S  3N-N       400          KQ632.K843.K7.42 JT9.QT752.95.K85 A74..QJT864.AQT6 85.AJ96.A32.J973 | 1D-P-1S-P-2C-P-2N-P-3N
159   S  2C-S       110          A9532.Q2.Q9432.6 J764.J543.KJ.QT2 T.AK6.T76.AK9753 KQ8.T987.A85.J84 | 1C-P-1S-P-2C
160   S  3C-S       130          K8.T9654.KJ92.K5 7542.Q87.AT8.J72 AQT.KJ.43.AT8643 J963.A32.Q765.Q9 | 1C-P-1H-P-2C-P-3C
161   S  3N-S       -50          A7652.J73.KT42.Q Q943.Q854.AJ3.74 KJ.T92.Q5.AKJT53 T8.AK6.9876.9862 | 1C-P-1S-P-2C-P-2D-P-3N
162   S  5D-S       600          AT542.T73.A52.A5 K87.A952.86.JT94 Q.KJ4.KQJT73.Q72 J963.Q86.94.K863 | 1D-P-1S-P-2D-P-5D
163   S  5D-S       420          2.KQT6.T83.AK985 QT743.J982..QT62 A98.75.AKQ9654.J KJ65.A43.J72.743 | 1D-P-1H-P-3D-P-4C-P-4D-P-5D
164   S  2C-S       110          Q53.T85.AJ72.754 A984.J964.K93.Q2 K2.Q2.T65.AKJT83 JT76.AK73.Q84.96 | 1C-P-1D-P-2C
165   S  3D-S       130          Q97.AK86.987.J73 JT83.JT7.J2.K965 AK.32.KQT654.QT4 6542.Q954.A3.A82 | 1D-P-1H-P-2D-P-3D
166   S  2D-S       130          K875.7542.A.AJ43 J42.KQJ6.63.8762 Q96.A.KJT975.K95 AT3.T983.Q842.QT | 1D-P-1H-P-2D
167   S  2D-S       110          T52.T73.965.AQ97 Q843.Q864.KT.K43 K7.KJ9.AQJ732.T2 AJ96.A52.84.J865 | 1D-P-1N-P-2D
168   S  2D-S       110          J762.AKJ95..J852 Q985.Q73.984.Q94 AT4.2.AK7632.KT7 K3.T864.QJT5.A63 | 1D-P-1H-P-2D
169   S  3D-S       170          KT94.AJ642.A2.95 872.KT53.J9.KQT6 AJ6.7.KQT643.A84 Q53.Q98.875.J732 | 1D-P-1H-P-2D-P-3D
170   S  2C-S        90          JT762.AQ93.932.Q Q85.J82.QJT5.JT4 A9.54.AK7.K86532 K43.KT76.864.A97 | 1C-P-1S-P-2C
171   S  2D-S       110          AKT72.T97.T8.J42 J84.K84.KQ2.T963 3.AQJ.976543.AK7 Q965.6532.AJ.Q85 | 1D-P-1S-P-2D
172   S  2C-S       130          AQT9.Q3.T8764.85 KJ64.KJ96.92.973 8.752.KJ3.AKQJT2 7532.AT84.AQ5.64 | 1C-P-1D-P-2C
173   S  2C-S        90          KJT76.QJT5.962.6 A84.762.QJ8.Q975 32.K9.K53.AKJ832 Q95.A843.AT74.T4 | 1C-P-1S-P-2C
174   S  4H-N       450          AKQ52.KT873..T94 J74.Q6.QT732.Q63 6.J95.AK9854.AJ5 T983.A42.J6.K872 | 1D-P-1S-P-2D-P-4H
175   S  3D-S       150          AT9.QT987.T6.AJ7 QJ73.J52.J2.Q653 862.3.AKQ9875.K4 K54.AK64.43.T982 | 1D-P-1H-P-2D-P-3D
176   S  3N-N       430          QJT86.A82..KQ765 A9.K974.Q976.983 7.JT3.AKJT54.AJ2 K5432.Q65.832.T4 | 1D-P-1S-P-2D-P-2N-P-3N
177   S  3D-S       110          T7632.KJ73.T.K76 AQJ.Q854.83.JT54 K.A9.K976542.A93 9854.T62.AQJ.Q82 | 1D-P-1S-P-3D
178   S  3N-N       600          A743.A532.KJ62.3 KQJT.T986.93.A84 85.K7.AT4.KQ7652 962.QJ4.Q875.JT9 | 1C-P-1H-P-2C-P-3N
179   S  2C-S        90          K965.KJ62.J953.7 74.T97.AKT6.QJ52 QJT.Q83.8.AK9864 A832.A54.Q742.T3 | 1C-P-1H-P-2C
180   S  4D-S       130          Q754.AQT85.Q8.J3 K92.7643.654.AK2 AT3..AKJT32.T964 J86.KJ92.97.Q875 | 1D-P-1H-P-2C-P-2N-P-3D-P-4D
181   S  2C-S       130          J87.AJT53.QJ64.2 A653.Q864.853.A4 QT.7.A72.KQJ9765 K942.K92.KT9.T83 | 1C-P-1H-P-2C
182   S  3D-S       -50          QT964.AK742..854 KJ73.T98.J43.A73 A2.J.AKT9652.T92 85.Q653.Q87.KQJ6 | 1D-P-1S-P-2D-P-2H-P-3D
183   S  2D-S       110          T973.AKQ6.9.J874 J64.9743.76.AKQT AQ8.T5.KQJT42.52 K52.J82.A853.963 | 1D-P-1H-P-2D
184   S  2D-S        90          Q742.KT82.6.K542 A6.975.A542.Q963 J83.A43.KQJ987.J KT95.QJ6.T3.AT87 | 1D-P-1H-P-2D
185   S  2C-S       130          JT76.QJ92.A854.8 Q982.T73.KQT.JT5 A3.K8.J9.AQ97432 K54.A654.7632.K6 | 1C-P-1H-P-2C
186   S  3D-S       130          A8754.JT7.54.A42 K2.A9854.986.965 T9.K6.KQJT72.KQ8 QJ63.Q32.A3.JT73 | 1D-P-1S-P-2D-P-3D
187   S  3D-S       110          JT95.J76.8.AJT76 A743.842.KQ7.943 86.AQ5.AJ96543.K KQ2.KT93.T2.Q852 | 1D-P-1S-P-3D
188   S  3N-N       630          JT86.K42.AJ842.K K74.AQT5.953.652 A5.983.KT.AQJ983 Q932.J76.Q76.T74 | 1C-P-1D-P-2C-P-2S-P-3H=1=-P-3N | Fourth suit game force
189   S  3C-S       150          A98.KQJ62.54.J86 KQ2.9873.Q973.T7 J43..KJT2.AKQ952 T765.AT54.A86.43 | 1C-P-1H-P-2C-P-3C
190   S  3N-S       400          A975.97643.J6.AK K63.KJ2.Q984.J63 Q8.AT.AT7532.Q75 JT42.Q85.K.T9842 | 1D-P-1H-P-2D-P-2S-P-3N
191   S  2D-S       130          852.KT7.K9.KT973 J963.AQ54.J62.J6 AQ7.J3.AQT853.82 KT4.9862.74.AQ54 | 1D-P-1N-P-2D
192   S  2D-S       150          AQJ63.T7.3.K9643 T984.KQ94.A74.J5 .AJ2.QJT8652.AQ2 K752.8653.K9.T87 | 1D-P-1S-P-2D
193   S  3D-N       150          Q862.AK93.K7654. KJ97.Q7.983.A643 T5.82.AQJ.KQJT95 A43.JT654.T2.872 | 1C-P-1D-P-2C-P-2H-P-3D
194   S  2C-S       110          KQ92.9542.JT4.42 AT65.JT83.Q72.QJ 43.AK.A65.KT9853 J87.Q76.K983.A76 | 1C-P-1H-P-2C
195   S  3D-S       110          Q93.KJ852.A87.J5 T542.643.Q4.A832 K7.AQ.KT9632.Q94 AJ86.T97.J5.KT76 | 1D-P-1H-P-2D-P-3D
196   S  2C-S       150          K53.QT865.974.A9 J742.K92.KT53.74 Q9.7.AQJ.KQT8532 AT86.AJ43.862.J6 | 1C-P-1H-P-2C
197   S  3C-S       130          K75.K97.KJ763.92 AJ98.T852.542.A5 Q63.A6.T.KQJT873 T42.QJ43.AQ98.64 | 1C-P-1D-P-2C-P-3C
198   S  3N-S       -50          Q97.QJ92.KQ975.4 JT5.AK75.8632.75 K84.43.A.AQJT862 A632.T86.JT4.K93 | 1C-P-1D-P-3C-P-3H-P-3N
199   S  3N-S       600          Q9653.T543.AQ.QJ AJ87.K86.T982.54 K4.J2.K53.AKT986 T2.AQ97.J764.732 | 1C-P-1S-P-2C-P-2H-P-3N
200   S  3N-N       -50          KJ942.KJ.KT87.J8 T83.A762.Q63.K93 7.Q93.A92.AQT654 AQ65.T854.J54.72 | 1C-P-1S-P-2C-P-3N
201   S  3N-S       400          74.A985.QJ975.AJ KJ52.QJ3.6432.65 A83.K62.K.Q98732 QT96.T74.AT8.KT4 | 1C-P-1D-P-2C-P-2H-P-3N
202   S  3D-S       130          QT85.KQ73.J4.J93 A963.AT85.T5.T64 4.J6.AKQ8762.K75 KJ72.942.93.AQ82 | 1D-P-1H-P-2D-P-3D
203   S  3D-S       130          542.K932.A4.K975 AQ6.QJT7.J98.T64 K3.864.KQT632.AQ JT987.A5.75.J832 | 1D-P-1H-P-2D-P-3D
204   S  3C-S       130          Q982.Q84.KT65.K4 KT43.T97.432.A63 A.K52.A98.QT8752 J765.AJ63.QJ7.J9 | 1C-P-1S-P-2C-P-3C
205   S  3N-N       600          KT94.Q852.A985.K QJ32.K976.74.J94 A76.T.Q32.AQT732 85.AJ43.KJT6.865 | 1C-P-1H-P-2C-P-3N
206   S  2N-N       150          K64.AJ632.KT92.J A9872.Q84.J63.85 5.K9.A875.AQT432 QJT3.T75.Q4.K976 | 1C-P-1H-P-2C-P-2N
207   S  2D-S       130          952.J8762.J.AKJ3 JT83.AK.Q762.T64 AK.T4.AKT854.972 Q764.Q953.93.Q85 | 1D-P-1H-P-2D
208   S  2N-N       120          A9753.A92.9.K642 QT4.K865.AT2.T53 K82.J3.QJ7643.AJ J6.QT74.K85.Q987 | 1D-P-1S-P-2D-P-2N
209   S  3N-S       -50          8542.AQ94.A873.3 QJ9.765.KQ92.876 AT.KJ.654.KQJ542 K763.T832.JT.AT9 | 1C-P-1H-P-2C-P-2D-P-3N
210   S  4D-S       170          6.AQT64.AT9.Q865 A8732.J932.82.T3 QT5.8.KQJ643.AJ9 KJ94.K75.75.K742 | 1D-P-1H-P-2D-P-3S=1=-P-4D | Splinter
211   S  4S-N       450          QJ965.KQ87.T74.K KT4.643.KQ3.JT43 873.A5.A2.AQ9862 A2.JT92.J9865.75 | 1C-P-1S-P-2C-P-2H-P-3S-P-4S
212   S  3D-S       150          QT863.AJ.KJ7.982 K975.T863.Q8.KJ3 2.Q95.AT9632.AQ6 AJ4.K742.54.T754 | 1D-P-1S-P-2D-P-3D
213   S  3N-N       630          AJT82.KQJT.93.J3 K64.A6532.87.542 Q5.7.AK6542.A976 973.984.QJT.KQT8 | 1D-P-1S-P-2C-P-2N-P-3N
214   S  3N-S       400          K7532.KT43.A5.Q8 AT84.J5.QJ6.J963 J6.A86.KT9832.A2 Q9.Q972.74.KT754 | 1D-P-1S-P-2D-P-2H-P-2N-P-3N
215   S  3N-N       600          KJ54.AJ.QT874.54 T63.K652.AK9.972 Q8.QT3.J2.AKQ863 A972.9874.653.JT | 1C-P-1D-P-2C-P-2N-P-3N
216   S  2D-S        90          T872.J84.Q5.AT87 A93.QT95.AT3.542 J5.K6.KJ9764.KQ9 KQ64.A732.82.J63 | 1D-P-1S-P-2D
217   S  2C-S       110          A95.K9543.8753.8 K32.87.AJ42.Q654 J86.AQ6.K.KJT972 QT74.JT2.QT96.A3 | 1C-P-1H-P-2C
218   S  3N-S       600          Q52.K754.QJ873.K J43.QJ32.A65.JT8 K6.A9.T92.AQ7653 AT987.T86.K4.942 | 1C-P-1D-P-2C-P-2D-P-2N-P-3N
219   S  2C-S        90          T932.J9432.AK5.T QJ74.A6.QT97.852 K85.K8.J6.AK7643 A6.QT75.8432.QJ9 | 1C-P-1H-P-2C
220   S  3N-N       600          QJ2.AT763.AT.J53 A96.QJ95.QJ95.94 K73.4.872.AKQT86 T854.K82.K643.72 | 1C-P-1H-P-2C-P-3N
221   S  2C-S       150          KJT72.T9765..KQJ 9854.Q82.KQ9.T74 3.A3.AJ8762.A963 AQ6.KJ4.T543.852 | 1D-P-1S-P-2C
222   S  3N-S       400          KJ742.KQ.Q9753.7 85.JT752.AT.JT95 A3.96.K62.AK8632 QT96.A843.J84.Q4 | 1C-P-1S-P-2C-P-2D-P-2N-P-3N
223   S  3C-S       130          QT5.AT75.9754.A6 AK63.9643.JT.743 842.Q.AQ8.KQJT52 J97.KJ82.K632.98 | 1C-P-1H-P-2C-P-3C
224   S  2N-S       -50          AJ875.52.KQT85.2 64.KQ98.A943.T43 QT9.A74.J.KQ9765 K32.JT63.762.AJ8 | 1C-P-1S-P-2C-P-2D-P-2N
225   S  2C-S       130          T63.8743.AK95.J9 K854.KQT.JT8.765 AQ2.52.62.AKT843 J97.AJ96.Q743.Q2 | 1C-P-1H-P-2C
226   S  3N-S       600          A9876.962.AK42.8 QJT3.KQ75.87.Q63 K.A4.Q965.AJ9542 542.JT83.JT3.KT7 | 1C-P-1S-P-2C-P-2D-P-3N
227   S  5D-S       400          KQJT9652.64.Q.A5 43.KQJ2.T98.9743 .A75.AKJ7532.J62 A87.T983.64.KQT8 | 1D-P-2S-P-4D-P-4S-P-5D
228   S  3N-N       600          KQJT3.J72.Q64.Q3 A94.KT43.K872.98 86.AQ5.J9.AKT754 752.986.AT53.J62 | 1C-P-1S-P-2C-P-2N-P-3N
229   S  2C-S       130          AJ432.732.AJ7.53 Q87.QT84.QT2.J87 KT.J5.864.AKQT64 965.AK96.K953.92 | 1C-P-1S-P-2C
230   S  3N-S       400          QJ85.AJ7.KJT52.T T42.T862.A863.A9 K3.KQ.Q74.QJ8743 A976.9543.9.K652 | 1C-P-1D-P-2C-P-2S-P-3N
231   S  3N-N       630          AKJ85.86.964.KJ4 973.AQT5.T2.A652 4.KJ2.AKJ8753.Q9 QT62.9743.Q.T873 | 1D-P-1S-P-3D-P-3N
232   S  3N-N       400          JT873.A763.K.K83 K9.KT942.7653.72 A42..AQJT94.QT54 Q65.QJ85.82.AJ96 | 1D-P-1S-P-2C-P-2N-P-3N
233   S  3C-S       130          KJ84.KJ983.83.K3 653.AT6.9642.Q54 AT.42.AKJ.JT9862 Q972.Q75.QT75.A7 | 1C-P-1H-P-2C-P-3C
234   S  3D-S       130          KQJ42.96.64.A984 T6.AK52.982.QT75 87.Q73.AKJT53.K6 A953.JT84.Q7.J32 | 1D-P-1S-P-2D-P-3D
235   S  2C-S        90          T87.QJ98.KT875.T K93.A432.QJ63.64 A54.K75.A.QJ9872 QJ62.T6.942.AK53 | 1C-P-1D-P-2C
236   S  3N-N       600          K53.AK753.J3.J63 A84.QT6.965.A872 T92.98.AKQT87.K9 QJ76.J42.42.QT54 | 1D-P-1H-P-2D-P-3N
237   S  3N-N       600          A9.8654.73.AKJ42 KT873.A72.65.T86 Q4.J3.AKQT94.Q95 J652.KQT9.J82.73 | 1D-P-1H-P-2D-P-3N
238   S  2C-S       150          AT95.QJ852.KT2.5 QJ82.964.843.A63 4.A7.A95.KQT9872 K763.KT3.QJ76.J4 | 1C-P-1H-P-2C
239   S  3N-N       600          AK6.Q8763.7.K654 QJ92.A9.985.J932 53.J4.AKQT32.Q87 T874.KT52.J64.AT | 1D-P-1H-P-2D-P-3N
240   S  2N-N       120          AJ8.JT932.Q.K962 T76.874.A42.AQT3 Q95.AQ.KJT865.J7 K432.K65.973.854 | 1D-P-1H-P-2D-P-2N
241   S  3C-S       110          AQT8.J86.952.KT2 J62.A932.JT73.74 K3.Q4.Q64.AQJ986 9754.KT75.AK8.53 | 1C-P-1S-P-2C-P-3C
242   S  2D-S        90          9753.KJT.93.Q983 AJ4.9653.A5.JT52 Q2.42.KQT862.AK7 KT86.AQ87.J74.64 | 1D-P-1S-P-2D
243   S  3D-S       110          QT94.JT.65.AQ932 J87.K983.K87.K76 AK6.Q42.QJ9432.8 532.A765.AT.JT54 | 1D-P-1S-P-2D-P-3D
244   S  2C-S       110          KQJ74.A52.T98.54 9532.974.A652.A2 A.J63.KJ4.KJT963 T86.KQT8.Q73.Q87 | 1C-P-1S-P-2C
245   S  2D-S       110          Q2.Q8643.9.AJ862 K763.9.Q74.QT953 AT9.AJT.AJT632.7 J854.K752.K85.K4 | 1D-P-1H-P-2D
246   S  2C-S        90          JT93.QJ532.7.KT9 KQ85.T94.T42.AJ3 74.K.AKJ865.Q864 A62.A876.Q93.752 | 1D-P-1H-P-2C
247   S  3D-S       110          AQ7.J842.86.K975 K986.KT6.KT3.432 J53.Q7.AJ9754.A6 T42.A953.Q2.QJT8 | 1D-P-1H-P-2D-P-3D
248   S  3D-S       130          Q3.AT864.T8.A832 J876.KJ2.A95.JT6 K9.73.KQJ764.KQ5 AT542.Q95.32.974 | 1D-P-1H-P-2D-P-3D
249   S  2H-N       140          KT765.KQ52.KJ.T5 J84.874.Q72.AQ82 Q.AT6.A86543.K93 A932.J93.T9.J764 | 1D-P-1S-P-2D-P-2H
250   S  2C-S        90          J972.AQ87.Q962.4 T86.J632.AT87.QJ AK5.K4.53.AT9632 Q43.T95.KJ4.K875 | 1C-P-1H-P-2C
251   S  2D-S       150          AT6.K84.Q74.T764 Q32.Q963.6.K9853 J74.AJ7.AKJ985.2 K985.T52.T32.AQJ | 1D-P-1N-P-2D
252   S  2D-S       110          AQ92.Q63.6.QT872 KT.T985.K97.KJ94 864.K72.AJT532.A J753.AJ4.Q84.653 | 1D-P-1S-P-2D
253   S  3D-S       150          K8732.AKJ8.865.4 Q54.T7532.A.J832 9.96.KT7432.AKQ9 AJT6.Q4.QJ9.T765 | 1D-P-1S-P-2C-P-2D-P-3D
254   S  3N-S       400          AT932.AQ62..QT52 7654.J83.KT8.A94 KJ.K74.AQ9752.73 Q8.T95.J643.KJ86 | 1D-P-1S-P-2D-P-2H-P-2N-P-3N
255   S  3N-N       600          AJ763.K53.74.A43 K984.A84.953.986 5.JT6.AQJT82.KQ2 QT2.Q972.K6.JT75 | 1D-P-1S-P-2D-P-3N
256   S  3N-N       430          QJ3.AQT75.85.K62 K654.942.42.Q875 A9.KJ.KQJT97.T94 T872.863.A63.AJ3 | 1D-P-1H-P-2D-P-3N
257   S  2D-S       130          J974.KT94.K7.J42 AT52.AJ63.92.865 KQ3.2.QJT654.AQ3 86.Q875.A83.KT97 | 1D-P-1H-P-2D
258   S  2D-S       130          8765.KT85.K7.Q86 AQ94.962.Q6.JT73 J.AQJ.AJT9853.52 KT32.743.42.AK94 | 1D-P-1H-P-2D
259   S  3C-S       130          976.K7642.A54.K3 AKT8.T98.J973.T4 32.A.Q862.AQ9852 QJ54.QJ53.KT.J76 | 1C-P-1H-P-2C-P-3C
260   S  2D-S       150          JT42.532.A.AK965 A987.QT84.T4.Q84 K65.A9.KQJ7532.2 Q3.KJ76.986.JT73 | 1D-P-1S-P-2D
261   S  3C-S       150          J985.Q9743.A4.A5 K43.8652.KJT5.87 A7.A.Q983.KJT943 QT62.KJT.762.Q62 | 1C-P-1H-P-2C-P-3C
262   S  2D-S       130          AK932.T42.93.Q87 T86.AQJ6.Q86.943 74.98.AKJT72.KJ2 QJ5.K753.54.AT65 | 1D-P-1S-P-2D
263   S  3D-S       110          75.AQ95.Q4.AT976 AT93.J843.J8.QJ2 Q42.K2.AT7652.K4 KJ86.T76.K93.853 | 1D-P-1H-P-2D-P-3D
264   S  3N-S       400          J9652.A732.9.AK6 T83.Q95.KJ82.J52 A4.KT.AQT743.T93 KQ7.J864.65.Q874 | 1D-P-1S-P-2D-P-2H-P-2N-P-3N
265   S  3C-S       170          KJ952.A.K52.T532 QT3.Q8542.8764.Q 86.K96.AT.AK9864 A74.JT73.QJ93.J7 | 1C-P-1S-P-2C-P-3C
266   S  3N-N       630          K632.AKJ3.7.JT62 T754.852.KQJ.985 J.Q6.A986432.AK4 AQ98.T974.T5.Q73 | 1D-P-1H-P-3D-P-3N
267   S  2C-S       130          AQ32.65432.QT7.4 J94.QT9.K94.A962 K65.A.A62.QJT875 T87.KJ87.J853.K3 | 1C-P-1H-P-2C
268   S  3C-S       130          AQ742.KQ9.T983.2 JT6.A87.J764.K84 3.J53.A5.AQJT953 K985.T642.KQ2.76 | 1C-P-1S-P-2C-P-2D-P-3C
269   S  3D-S       130          JT732.87.AK.KT98 K865.K963.85.743 Q4.AQ5.JT9632.A2 A9.JT42.Q74.QJ65 | 1D-P-1S-P-2D-P-3D
270   S  2D-S        90          T76.AKT96.9.J976 Q52.J42.QJ3.KT42 AJ4.83.AKT862.Q3 K983.Q75.754.A85 | 1D-P-1H-P-2D
271   S  3N-N      -100          A543.652.J.AK853 QJT9.KQ94.T82.J7 K.A87.KQ9643.642 8762.JT3.A75.QT9 | 1D-P-1S-P-2D-P-3N
272   S  2D-S       110          AK93.9843.8.J853 62.JT2.A532.KQ76 J54.AQ.QJT964.A9 QT87.K765.K7.T42 | 1D-P-1H-P-2D
273   S  3D-S       -50          QJ7.Q8532..KT974 A932.A4.8532.632 T8.76.AKJT976.AQ K654.KJT9.Q4.J85 | 1D-P-1H-P-3D
274   S  2D-S      -100          QJ753.973.A.J952 A6.AT42.J954.T73 K4.K85.KQT862.Q8 T982.QJ6.73.AK64 | 1D-P-1S-P-2D
275   S  2C-S       110          JT73.A4.Q9765.95 6542.KT87.A83.K4 K.965.KJ4.AQJ863 AQ98.QJ32.T2.T72 | 1C-P-1D-P-2C
276   S  3C-S       150          J875.A984.K.J754 AT42.KT63.T843.9 63.2.AJ92.AKQ632 KQ9.QJ75.Q765.T8 | 1C-P-1H-P-2C-P-3C
277   S  3N-N       630          Q65.AQ654.KJ93.9 J87.K73.QT87.T53 A94.92.5.AKQJ742 KT32.JT8.A642.86 | 1C-P-1H-P-3C-P-3N
278   S  3D-S       150          96.AT754.J72.A95 KT73.K82.86.Q842 854.9.AKQT54.KJ6 AQJ2.QJ63.93.T73 | 1D-P-1H-P-2D-P-3D
279   S  2H-N       140          K8763.KQ65.Q74.6 Q94.82.K952.J943 52.A73.J6.AKQT52 AJT.JT94.AT83.87 | 1C-P-1S-P-2C-P-2H
280   S  2C-S       110          952.KT962.AJ85.6 K87.J43.K643.KT9 AT3.A5.T2.AJ7543 QJ64.Q87.Q97.Q82 | 1C-P-1H-P-2C
281   S  3N-N      -150          AK983.K87.QT987. T74.AT43.J42.T75 Q.65.K53.AKQ9864 J652.QJ92.A6.J32 | 1C-P-1S-P-3C-P-3N
282   S  2D-S       110          864.K974.7.KJ876 QT32.AT2.A854.53 AK.J53.KQJ962.T4 J975.Q86.T3.AQ92 | 1D-P-1H-P-2D
283   S  2C-S        90          8432.AJT.K9654.8 KQJT.872.T87.KJ9 A6.963.Q3.AQT642 975.KQ54.AJ2.753 | 1C-P-1D-P-2C
284   S  3N-N       600          865.KQT85.T3.AQ6 AQ93.762.76.KT53 KT4.4.AKQJ952.J8 J72.AJ93.84.9742 | 1D-P-1H-P-3D-P-3N
285   S  2C-S        90          QJT96.763.K95.Q7 8743.T54.A842.AJ A5.AJ8.J3.K98643 K2.KQ92.QT76.T52 | 1C-P-1S-P-2C
286   S  3D-S       130          Q632.KJ8.J74.K95 A754.9654.83.A62 8.A72.AQ9652.Q74 KJT9.QT3.KT.JT83 | 1D-P-1S-P-2D-P-3D
287   S  2D-S       150          J9754.Q6.T.AK965 AT83.K754.32.T43 2.AJ8.KQJ874.QJ8 KQ6.T932.A965.72 | 1D-P-1S-P-2D
288   S  3N-S       -50          QJT73.AK82.Q2.98 K652.Q5.JT964.53 A9.T64.83.AKQT64 84.J973.AK75.J72 | 1C-P-1S-P-2C-P-2H-P-3N
289   S  3N-N       460          K973.AT82.5.A653 QT65.754.JT.KT42 A4.63.AKQ9873.J7 J82.KQJ9.642.Q98 | 1D-P-1H-P-3D-P-3N
290   S  3N-N       600          AKT98.KJ6.J982.4 J72.QT95.A753.83 Q65.A83.6.AKT972 43.742.KQT4.QJ65 | 1C-P-1S-P-2C-P-3N
291   S  2D-S       110          JT852.Q62.A4.942 AK76.J74.973.JT8 Q.T85.KQ8652.AK6 943.AK93.JT.Q753 | 1D-P-1S-P-2D
292   S  3N-N       600          K86.97543.5.AKQ2 Q9742.JT6.K3.984 AJ5.KQ.Q98742.J5 T3.A82.AJT6.T763 | 1D-P-1H-P-2D-P-3N
293   S  2D-S       130          J8754.73.Q.KQT76 KT93.AQT6.76.953 A.852.AJT9542.A4 Q62.KJ94.K83.J82 | 1D-P-1S-P-2D
294   S  4S-N       420          KJ864.QJ83.4.KQ2 Q72.A97.J53.J864 AT9.64.KQT987.A9 53.KT52.A62.T753 | 1D-P-1S-P-2D-P-2H-P-4S
295   S  3D-S       130          64.K932.KJ.A8532 AT732.QT84.3.J74 K98.75.AQ8752.K9 QJ5.AJ6.T964.QT6 | 1D-P-1H-P-2D-P-3D
296   S  3D-S       130          QT543.J32.97.AQ8 J76.Q874.A84.K74 A8.AT.KQT652.932 K92.K965.J3.JT65 | 1D-P-1S-P-2D-P-3D
297   S  3D-S       110          AQ652.K952.T.QT2 KT.AJ84.753.J743 73.76.AKQJ42.K85 J984.QT3.986.A96 | 1D-P-1S-P-2D-P-2H-P-3D
298   S  3N-N       600          QJ873.AKT.8.JT76 64.8654.QJ6.Q932 AT.Q92.A75432.A8 K952.J73.KT9.K54 | 1D-P-1S-P-2D-P-2N-P-3N
299   S  2D-S       130          K8643.A53.7.QJ64 Q97.JT87.Q4.A932 A5.K.AK98632.T75 JT2.Q9642.JT5.K8 | 1D-P-1S-P-2D
300   S  3N-N       630          A73.KJ742.K6.J72 Q9852.95.93.KT86 T.A3.AQJT875.Q93 KJ64.QT86.42.A54 | 1D-P-1H-P-2D-P-3N
301   S  2C-S       130          Q762.A6532.J98.A T543.K74.T542.KJ A.JT9.AK6.QT9654 KJ98.Q8.Q73.8732 | 1C-P-1H-P-2C
302   S  2D-S       110          954.K9876.Q.AT75 KJ73.Q542.K8.J43 AT6.A.976532.KQ6 Q82.JT3.AJT4.982 | 1D-P-1H-P-2D
303   S  2C-S       110          JT73.AT432.6.AT7 A654.KQ5.42.J843 Q2.6.AKQJT5.Q952 K98.J987.9873.K6 | 1D-P-1H-P-2C
304   S  3D-S       110          9862.KJ82.A4.963 A73.A54.963.J874 KT.96.KQT872.KQ5 QJ54.QT73.J5.AT2 | 1D-P-1H-P-2D-P-3D
305   S  3C-S       150          AK754.T9.QJ82.63 Q96.QJ65.76.A985 .A42.AK53.QJT742 JT832.K873.T94.K | 1C-P-1S-P-2C-P-3C
306   S  2D-S        90          AQT82.8542.7.Q32 K643.QJ7.K9.9765 97.K3.AJT643.AJ8 J5.AT96.Q852.KT4 | 1D-P-1S-P-2D
307   S  3D-S       150          KT9.T873.K3.AT86 J42.K92.J62.QJ42 Q76.AQ5.AQT984.5 A853.J64.75.K973 | 1D-P-1H-P-2D-P-3D
308   S  3N-S      -100          QJ732.K5.QJ532.Q T95.A9874.98.K84 A.QJ2.T74.AJT532 K864.T63.AK6.976 | 1C-P-1S-P-2C-P-2D-P-2N-P-3N
309   S  3C-S      -100          Q62.JT965.AKT4.9 KJ94.A7.J732.874 T87.K83.6.AKQT63 A53.Q42.Q985.J52 | 1C-P-1H-P-2C-P-2D-P-3C
310   S  3N-S       400          AJT8.QT62.J943.K K7.A94.T875.T987 Q96.K83.Q.AQJ643 5432.J75.AK62.52 | 1C-P-1H-P-2C-P-2D-P-3N
311   S  3N-N       600          A8754.AK6.4.J872 J96.JT94.J7.KT43 K2.Q3.AQ8532.Q95 QT3.8752.KT96.A6 | 1D-P-1S-P-2D-P-3N
312   S  2D-S       110          AKJ9.JT653.8.765 QT42.42.A52.QJ43 76.AK8.QJT643.K9 853.Q97.K97.AT82 | 1D-P-1H-P-2D
313   S  3N-N      -100          9763.KQ5.K.QJ864 AQT2.974.83.AT97 8.A62.AQT7652.K2 KJ54.JT83.J94.53 | 1D-P-1S-P-2D-P-2N-P-3N
314   S  2C-S       110          Q843.AK62.8432.8 76.J54.KQJT.J942 A95.T7.76.AKQT65 KJT2.Q983.A95.73 | 1C-P-1H-P-2C
315   S  3N-S       -50          JT54.KJ98.AJ93.8 K86.Q42.Q864.K72 AQ2.T75.K.AJT643 973.A63.T752.Q95 | 1C-P-1H-P-2C-P-2D-P-3N
316   S  3N-N       600          Q32.KQ864.Q.K762 T86.T32.K65.AJ43 J75.AJ.AJT9432.Q AK94.975.87.T985 | 1D-P-1H-P-2D-P-2N-P-3N
317   S  2N-S       120          A65.A843.QT865.4 Q74.Q75.J74.AJ52 T93.K6.A9.KQT973 KJ82.JT92.K32.86 | 1C-P-1D-P-2C-P-2D-P-2N
