/Users/adavidbailey/Practice-Bidding-Scenarios/BBA/Game_Overcalls-EPBot.pbn
board declarer contract score  par     | notes
   53     S      4SX     -500  S S 7  | 
   54     E       4S     -450  E S 11 | 
   55     W       3N     -660  W NT 11| 
   56     S       4H     -100  S H 8  | 
   57     S      4SX     -200  S S 9  | 
   58     S       4H      450  S H 11 | 
   59     S       4S      650  S S 11 | 
   60     E       5D      100  E D 9  | 
   61     S       4S      420  S S 10 | 
   62     S       4H      620  S H 10 | 
   63     S       4S      420  S S 10 | 
   64     S       4S     -100  S S 8  | 
   65     S       4S      620  S S 10 | 
   66     S       4H     -150  S H 7  | 
   67     W      6DX      100  W D 11 | 
   68     S       4S      620  S S 10 | 
   69     S       5C      -50  S C 10 | 
   70     S       4S     -300  S S 7  | 
   71     S       4H      -50  S H 9  | 
   72     S       5S      450  S S 11 | 1x-(y)-2z forcing
   73     S       4H     -100  S H 9  | 
   74     S       4H     -100  S H 8  | 
   75     E       5H     -650  E H 11 | 
   76     S       4H      650  S H 11 | 
   77     N      5HX     -100  N H 10 | Michaels cuebid
   78     S       4S      620  S S 10 | 
   79     S       4S      -50  S S 9  | 
   80     S       4S     -100  S S 8  | 
   81     S      4SX     -800  S S 7  | 
   82     S       4S      420  S S 10 | 
   83     S       4S     -200  S S 8  | 
   84     S       5H     -200  S H 9  | 
   85     S       4S      420  S S 10 | 
   86     S       4H     -100  S H 9  | 
   87     S       4H      420  S H 10 | 
   88     E       4S     -420  E S 10 | Limit raise or better in !s
   89     S       4H     -100  S H 9  | 
   90     S       4S      -50  S S 9  | 
   91     W       4S     -620  W S 10 | 
   92     S       4H     -100  S H 9  | 
   93     W       5D      200  W D 9  | 
   94     S       4S     -100  S S 9  | 
   95     E       5D       50  E D 10 | 
   96     S      5SX     -300  S S 9  | 
   97     E       5H     -680  E H 12 | 
   98     E       5C     -420  E C 12 | 
   99     W       6H      100  W H 10 | 
  100     S       4H      650  S H 11 | 
  101     S       4S      450  S S 11 | 
  102     S       4S     -300  S S 7  | 
  103     E      5DX     -750  E D 11 | 
  104     S       4H      420  S H 10 | 
  105     S       3S      170  S S 10 | 
  106     S       4H      -50  S H 9  | 
  107     S       4H      650  S H 11 | 
  108     S       4H      680  S H 12 | 
  109     S       4H      420  S H 10 | 
  110     S       4H     -200  S H 8  | 
  111     S       4S      450  S S 11 | 
  112     S       4S      -50  S S 9  | 
  113     S      4SX      790  S S 10 | Limit raise or better in !h
  114     S       4H      480  S H 12 | 
  115     E       4S       50  E S 9  | Limit raise or better in !s
  116     S       4H      650  S H 11 | 
  117     S       4H      450  S H 11 | 
  118     S       4S      620  S S 10 | 
  119     S       4S      -50  S S 9  | 
  120     S       4S      480  S S 12 | 
  121     S       4S      620  S S 10 | 
  122     S       4H      -50  S H 9  | 
  123     S       4S      650  S S 11 | 
  124     E       5C     -420  E C 12 | 
  125     S       4S      420  S S 10 | 
  126     S       4S      680  S S 12 | 
  127     S       4H      420  S H 10 | 
  128     E       4S      100  E S 9  | 
  129     E       5H      100  E H 10 | 
  130     S       4S      450  S S 11 | 
  131     E       5C      100  E C 9  | 
  132     S       4H      650  S H 11 | 
  133     S      5HX     -800  S H 7  | 
  134     W       4S     -420  W S 10 | 
  135     S       4H      -50  S H 9  | 
  136     S       4S     -100  S S 8  | 
  137     S       4S     -200  S S 8  | 
  138     S       4H      420  S H 10 | 
  139     S      3SX      730  S S 9  | 
  140     S       4S      650  S S 11 | 
  141     S       4H      420  S H 10 | 
  142     E       5H      300  E H 8  | 
  143     S       4H     -100  S H 8  | 
  144     S       4S      420  S S 10 | 
  145     S      4SX     -500  S S 8  | 
  146     S       4H     -100  S H 8  | 
  147     S      4SX     -500  S S 8  | 
  148     S       7H     2210  S H 13 | Blackwood 0314, for !h | King ask by 5nt
  149     E       5H      100  E H 9  | 
  150     S       4S      620  S S 10 | 
  151     S       4S      -50  S S 9  | 
  152     W       5C      100  W C 9  | 1x-(y)-2z forcing
  153     E       5C     -400  E C 11 | 
  154     S      4SX     -300  S S 8  | 
  155     S       4S      620  S S 10 | 
  156     S       4H     -100  S H 9  | 
  157     S       6H     -150  S H 9  | 
  158     S      4SX     -200  S S 9  | 
  159     S       4S      450  S S 11 | 
  160     S       4H      480  S H 12 | 
  161     S       4H     -300  S H 7  | 
  162     S       4H      450  S H 11 | 
  163     S       5S     -100  S S 10 | Limit raise or better in !s
  164     E       5C      300  E C 8  | 
  165     S       4H     -100  S H 8  | 
  166     S       4S      680  S S 12 | 
  167     S       4H      -50  S H 9  | 
  168     S       4S     -100  S S 8  | 
  169     S       4S      650  S S 11 | 
  170     S       4S      -50  S S 9  | 
  171     E       5H      100  E H 10 | 
  172     E       4S     -450  E S 11 | 
  173     S       4S      420  S S 10 | 
  174     E       4S     -650  E S 11 | 
  175     S       5S      -50  S S 10 | 
  176     E       4S     -620  E S 10 | 
  177     S       4S      620  S S 10 | 
  178     S       4H      450  S H 11 | 
  179     E       5D     -420  E D 12 | 
  180     S       4H     -100  S H 9  | 
  181     S       4S      -50  S S 9  | 
  182     E      5HX      300  E H 9  | 
  183     S       4S      -50  S S 9  | 
  184     E      5DX      300  E D 9  | 
  185     S       4S      620  S S 10 | 
  186     S      4SX      690  S S 11 | 1x-(y)-2z forcing | Strength cue bid
  187     S       4S      620  S S 10 | 
  188     S       4H      650  S H 11 | 1x-(y)-2z forcing
  189     S      5HX     -300  S H 9  | 
  190     S       4S      620  S S 10 | 
  191     S       4S      420  S S 10 | Limit raise or better in !s
  192     S       4S      420  S S 10 | 
  193     S       4S      620  S S 10 | 
  194     E       4S     -450  E S 11 | 
  195     E       5H     -450  E H 11 | 
  196     S       4H     -200  S H 8  | 
  197     S       4S      420  S S 10 | 
  198     S       5D      600  S D 11 | 
  199     S       4S      420  S S 10 | 
  200     S      4SX     -100  S S 9  | 
  201     E       4S     -480  E S 12 | 
  202     S       4S      -50  S S 9  | 
  203     S       4H     -200  S H 8  | 
  204     S       4S     -200  S S 8  | 
  205     S      5HX     -100  S H 10 | 
  206     S       3H      170  S H 10 | 
  207     S       4H      -50  S H 9  | 
  208     S       4S     -100  S S 8  | 
  209     E       4S      100  E S 9  | 
  210     S       4H     -150  S H 7  | 
  211     S      4SX    -1100  S S 6  | 
  212     S       4S     -200  S S 8  | 
  213     S       4H      -50  S H 9  | 
  214     S       4H     -100  S H 9  | 
  215     S       4S      -50  S S 9  | 
  216     S      4SX     -300  S S 8  | Limit raise or better in !h
  217     E      5CX      500  E C 8  | 
  218     S       4H      450  S H 11 | 
  219     E       4S     -650  E S 11 | 
  220     S       4H     -200  S H 8  | 
  221     S       4S      -50  S S 9  | 
  222     E       5H     -680  E H 12 | 
  223     S       4H      450  S H 11 | 
  224     S       4H      450  S H 11 | 
  225     S       4H     -100  S H 9  | 
  226     E       4S      100  E S 8  | 
  227     S       4H     -100  S H 9  | 
  228     S      5SX     -200  S S 10 | 
  229     S       4H      -50  S H 9  | 
  230     E       4S     -420  E S 10 | 
  231     E      4SX      200  E S 9  | Limit raise or better in !s
  232     E       4S     -450  E S 11 | 
  233     S      4SX     -500  S S 8  | 
  234     S       4S     -100  S S 8  | 
  235     S       4H     -200  S H 8  | 
  236     S       4S     -100  S S 9  | 
  237     S      4SX     -300  S S 8  | 
  238     S       4S      620  S S 10 | 
  239     S       4H      -50  S H 9  | 
  240     S       4S      420  S S 10 | 
  241     E       6C    -1370  E C 12 | Blackwood 0314, for !c
  242     S       4H      -50  S H 9  | 
  243     S       4H      650  S H 11 | 
  244     S      4SX     -500  S S 8  | 
  245     S      6HX     1210  S H 12 | 
  246     S       5S      650  S S 11 | 
  247     S       4H     -100  S H 8  | 
  248     S       4S      -50  S S 9  | 
  249     E       5H     -450  E H 11 | 
  250     S       4S      450  S S 11 | 
  251     S       2S      110  S S 8  | 
  252     S       4H     -100  S H 9  | 
  253     S       4H      -50  S H 9  | 
  254     S       4S      620  S S 10 | 
  255     E       4S     -450  E S 11 | 
  256     S       4S      -50  S S 9  | 
  257     S       4S     -200  S S 8  | 
  258     S       4H      -50  S H 9  | 
  259     S       4S     -100  S S 9  | 
  260     S       4H     -400  S H 6  | 
  261     S       4H      420  S H 10 | 
  262     S      5SX      850  S S 11 | Limit raise or better in !s | Blackwood 0314, for !s
  263     S       4S      510  S S 13 | 
  264     S      6SX     1210  S S 12 | Exclusion, for !s
  265     S       4S      620  S S 10 | 
  266     S       4S     -100  S S 8  | 
  267     S       4S      620  S S 10 | 
  268     E       5C     -400  E C 11 | 
  269     S      4SX     -500  S S 7  | 
  270     S       4H     -300  S H 7  | 
  271     S       4H      -50  S H 9  | 
  272     S       5C      -50  S C 10 | 
  273     S       4S      620  S S 10 | 
  274     E       4S     -420  E S 10 | 
  275     S       4S      650  S S 11 | 
  276     S       4S      620  S S 10 | 
  277     S       4S     -100  S S 8  | 
  278     E       5C       50  E C 10 | 
  279     S       4H     -150  S H 7  | 
  280     S       4H     -100  S H 8  | 
  281     S      4SX     -500  S S 8  | 
  282     S       4H      420  S H 10 | 
  283     E       4S     -650  E S 11 | 
  284     S      5DX     -200  S D 10 | 
  285     S       5D     -100  S D 9  | 
  286     S       4S     -100  S S 9  | 
  287     S       4H     -150  S H 7  | 
  288     S       4H      420  S H 10 | 
  289     W       3C     -130  W C 10 | 
  290     E      5SX      100  E S 10 | 
  291     S       4H     -300  S H 7  | 
  292     S       4S      650  S S 11 | 
  293     E       4S     -450  E S 11 | 
  294     S      4SX     -500  S S 8  | 
  295     S       4H      -50  S H 9  | 
  296     E       5S     -480  E S 12 | Exclusion, for !s
  297     S       4H      620  S H 10 | 
  298     S       4S      450  S S 11 | 
  299     S       4H     -100  S H 9  | 
  300     S       5S      680  S S 12 | Blackwood 0314, for !s
  301     S       4H      450  S H 11 | 
  302     W       5H      100  W H 10 | 1x-(y)-2z forcing
  303     S       5S      450  S S 11 | 
  304     E       6C    -1390  E C 13 | Blackwood 0314, for !c
  305     E       6D      200  E D 10 | Blackwood 0314, for !d
  306     S       4S      420  S S 10 | 
  307     S       4H     -100  S H 9  | 
  308     E       5H      200  E H 9  | 
  309     S       4H      480  S H 12 | 
  310     S       4S     -100  S S 9  | 
  311     S       4S      420  S S 10 | 
  312     S       4H     -200  S H 6  | 
  313     S       4S     -300  S S 7  | 
  314     S       4H      -50  S H 9  | 
  315     E       5H      100  E H 10 | 
  316     S       4S      620  S S 10 | 
  317     E       5H      200  E H 9  | 
  318     E       5H      100  E H 10 | 
  319     S       4H      420  S H 10 | 
  320     S       5S      480  S S 12 | 
  321     S      5CX     -500  S C 9  | 
  322     W       5H     -480  W H 12 | 1x-(y)-2z forcing
  323     S      4SX      790  S S 10 | 
  324     S       4S     -100  S S 9  | 
  325     S       4S     -100  S S 8  | 
  326     S       4S      620  S S 10 | 
  327     S       4H     -150  S H 7  | 
  328     S       4S      -50  S S 9  | 
  329     S       4H     -200  S H 8  | 
  330     E       4S      100  E S 9  | 
  331     S       4S     -100  S S 9  | 
  332     E       5D       50  E D 10 | 
  333     S       4S      -50  S S 9  | Limit raise or better in !h
  334     E       5H     -650  E H 11 | 
  335     S      4SX     -800  S S 6  | 
  336     S       4H     -100  S H 8  | 
  337     S       5H     -100  S H 10 | 
  338     S       4H      480  S H 12 | 
  339     S       4H     -100  S H 9  | 
  340     E       4S     -620  E S 10 | 
  341     S       4S     -100  S S 8  | 
  342     S       4H     -300  S H 7  | 
  343     S       5C      420  S C 12 | 
  344     S      4SX     -500  S S 7  | 
  345     E       4S     -480  E S 12 | 
  346     S       4H      450  S H 11 | 
  347     S      4SX     -500  S S 8  | 
  348     S       4H     -400  S H 6  | 
  349     S       4S      420  S S 10 | 
  350     S       4S     -200  S S 8  | 
  351     S       5S      -50  S S 10 | 
  352     S      4SX     -300  S S 8  | 
  353     S       4H     -100  S H 9  | 
  354     E       5D       50  E D 10 | 
  355     S       4H     -100  S H 9  | 
  356     E       4S     -680  E S 12 | 
  357     S       4H      -50  S H 9  | 
  358     E       5C      100  E C 9  | 
  359     S      5DX      550  S D 11 | 
  360     S      3SX     -100  S S 8  | 1x-(y)-2z forcing
  361     E       4H       50  E H 9  | Forcing 1nt
  362     S       4H      -50  S H 9  | 
  363     E      5SX      200  E S 10 | 
  364     S       4H      650  S H 11 | 
  365     S       4S      -50  S S 9  | 
  366     S       4H      650  S H 11 | 
  367     S      5CX     -800  S C 7  | 
  368     S      4SX     -500  S S 7  | 
  369     S       4H      650  S H 11 | 
  370     S       4S      420  S S 10 | 
  371     E      6HX      100  E H 11 | Blackwood 0314, for !h
  372     S       4H     -300  S H 7  | 
  373     S      4SX     -500  S S 7  | 
  374     S       5S     -100  S S 10 | 
  375     S       4H      -50  S H 9  | 
  376     E       5C      100  E C 9  | 
  377     S       4H     -100  S H 9  | 
  378     S       4S      -50  S S 9  | 
  379     E       5C     -640  E C 13 | 
  380     S      5DX     -200  S D 10 | 
  381     S       4S      420  S S 10 | 
  382     S       4S      620  S S 10 | 
  383     E       4S     -420  E S 10 | 
  384     S       4H      450  S H 11 | 
  385     S       4S     -100  S S 9  | 
  386     S       4S      420  S S 10 | 
  387     S       4H     -100  S H 9  | 
  388     S       4S      650  S S 11 | 
  389     S       4H      420  S H 10 | 
  390     S      5HX     -200  S H 10 | 
  391     S      5DX     -100  S D 10 | 
  392     S       4H      420  S H 10 | 
  393     E       4S     -450  E S 11 | 
  394     S       4S      -50  S S 9  | 
  395     S       4S      710  S S 13 | 
  396     S       4H     -100  S H 9  | 
  397     W      7SX    -2470  W S 13 | 
  398     S       4H     -200  S H 8  | 
  399     S       4S      420  S S 10 | 
  400     S       2H      140  S H 9  | 
  401     W       4S     -650  W S 11 | 
  402     S       4H     -100  S H 8  | 
  403     S       4S      620  S S 10 | 
  404     E       4S     -650  E S 11 | 
  405     S       4H      -50  S H 9  | 
  406     S       4S      620  S S 10 | 
  407     S       4S     -150  S S 7  | 
  408     S       4H      420  S H 10 | 
  409     S       4S     -200  S S 8  | 
  410     S      4SX     -100  S S 9  | 
  411     S       4S     -100  S S 9  | 
  412     S       4S      680  S S 12 | 
  413     S       4S      480  S S 12 | 
  414     E       5D      200  E D 9  | 
  415     S       4H      420  S H 10 | 
  416     S       4H     -200  S H 6  | 
  417     S       4S     -100  S S 9  | 
  418     S       4H     -100  S H 8  | 
  419     E       4S     -450  E S 11 | 
  420     S       4S      650  S S 11 | 
  421     S       4H      480  S H 12 | 
  422     S       4S      620  S S 10 | 
  423     S       4S      -50  S S 9  | 
  424     E       5C     -420  E C 12 | Limit raise or better in !c
  425     S       4H      650  S H 11 | 
  426     S      4SX     -800  S S 6  | 
  427     S      5SX    -1100  S S 7  | 
  428     E       5H       50  E H 10 | 
  429     S       4H      450  S H 11 | 
  430     S       4H      620  S H 10 | 
  431     S       4S      450  S S 11 | 
  432     S       4H      420  S H 10 | 
  433     S      5CX     -800  S C 8  | 
  434     S      5HX     -300  S H 9  | 
  435     S       4D     -100  S D 9  | 
  436     S      4SX     -800  S S 7  | 
  437     S       4S      -50  S S 9  | 
  438     S       4S      650  S S 11 | 
  439     S       5D     -100  S D 9  | 
  440     S       4H      420  S H 10 | 
  441     E       5H      150  E H 8  | 
  442     S       4S     -150  S S 7  | 
  443     S       4S     -100  S S 9  | 
  444     S       4S      650  S S 11 | 
  445     S       4H      -50  S H 9  | 
  446     E       4D     -130  E D 10 | 
  447     S       3S      140  S S 9  | 
  448     S       4S      480  S S 12 | 
  449     S       5H      680  S H 12 | 
  450     S       4S      420  S S 10 | 
  451     S       4H     -300  S H 7  | 
  452     S       4H      620  S H 10 | 
  453     S       4S      450  S S 11 | 
  454     S       4S      650  S S 11 | 
  455     S       4S      420  S S 10 | 
  456     S       4H      -50  S H 9  | 
  457     S       2H      110  S H 8  | 
  458     W       4S     -620  W S 10 | 
  459     S       4S      620  S S 10 | 
  460     S       4H      620  S H 10 | 
  461     S      4SX     -300  S S 8  | 
  462     S       4S     -100  S S 9  | 
  463     S       4S      480  S S 12 | 
  464     E       4S     -620  E S 10 | Artificial
  465     E       4S     -650  E S 11 | 
  466     E       6D      100  E D 10 | Blackwood 0314, for !d
  467     S      5CX     -200  S C 10 | 
  468     S       5S      650  S S 11 | 
  469     S       4H      -50  S H 9  | 
  470     S       4S      620  S S 10 | 
  471     S       5S      -50  S S 10 | 
  472     S       4H      420  S H 10 | 
  473     S       4S     -100  S S 9  | 
  474     E       5S     -680  E S 12 | Blackwood 0314, for !s
  475     S      5HX     -200  S H 10 | 
Statistics for /Users/adavidbailey/Practice-Bidding-Scenarios/BBA/Game_Overcalls-EPBot.pbn

nDeals = 371
nGames = 166
%Games = 44.74393530997305%

    8  1x-(y)-2z forcing
    1  Artificial
    2  Blackwood 0314, for !c
    2  Blackwood 0314, for !d
    2  Blackwood 0314, for !h
    3  Blackwood 0314, for !s
    2  Exclusion, for !s
    1  Forcing 1nt
    1  King ask by 5nt
    1  Limit raise or better in !c
    4  Limit raise or better in !h
    9  Limit raise or better in !s
    1  Michaels cuebid
    1  Strength cue bid
