ID,Date,Board,North,South,East,West,Result,Score,IMPs,OptimumResult,ParScore,VsPar,DDBidding,DDPlay
39,2024.07.21,39,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-50,0.00%,"6H NS",980,-14,"Par was bid",-1
40,2024.07.21,40,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
41,2024.07.21,41,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"1H NS+2",140,0,"Par was bid",-
42,2024.07.21,42,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
43,2024.07.21,43,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4CX EW-1",100,1,"They missed sacrifice",-
44,2024.07.21,44,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-100,0.00%,"7H NS",2210,-20,"We missed grand slam",-2
45,2024.07.21,45,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4SX EW-3",500,3,"We overbid - undoubled",+1
46,2024.07.21,46,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+1",430,1,"We missed best contract",+1
47,2024.07.21,47,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"1S S+2",140,1,"We wrong-side contract",+2
48,2024.07.21,48,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
49,2024.07.21,49,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"6H NS",980,-11,"We missed small slam",-1
50,2024.07.21,50,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"6D NS",1370,-12,"We missed small slam",-
51,2024.07.21,51,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
52,2024.07.21,52,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
53,2024.07.21,53,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",620,-10,"We missed game",-
54,2024.07.21,54,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N S+2",460,0,"We missed best contract",-
55,2024.07.21,55,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4H S+1",450,-7,"We missed game",-
56,2024.07.21,56,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H S+1",450,-1,"We wrong-side contract",-
57,2024.07.21,57,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",420,-6,"We missed game",-
58,2024.07.21,58,EPBot1,EPBot3,EPBot2,EPBot4,"3N N +1",430,0.00%,"4H NS+1",450,-1,"We missed best contract",-
59,2024.07.21,59,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
60,2024.07.21,60,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H S+1",650,0,"We wrong-side contract",+1
61,2024.07.21,61,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-100,0.00%,"4H NS",620,-12,"Par was bid",-1
62,2024.07.21,62,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
63,2024.07.21,63,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
64,2024.07.21,64,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4H N+1",450,-1,"Par was bid",-1
65,2024.07.21,65,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3SX EW-1",100,2,"They missed sacrifice",+1
66,2024.07.21,66,EPBot1,EPBot3,EPBot2,EPBot4,"4S N -1",-100,0.00%,"4S NS",620,-12,"Par was bid",-1
67,2024.07.21,67,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
68,2024.07.21,68,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"6H NS",980,-11,"We missed small slam",-1
69,2024.07.21,69,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +2",680,0.00%,"7S NS",2210,-17,"We missed grand slam",-1
70,2024.07.21,70,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3H NS",140,7,"We overbid - undoubled",+1
71,2024.07.21,71,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4H NS",420,-7,"We missed game",-1
72,2024.07.21,72,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"2H NS+1",140,7,"We overbid - undoubled",+1
73,2024.07.21,73,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2S EW",-110,6,"They missed double",+2
74,2024.07.21,74,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6S NS",980,-11,"We missed small slam",-1
75,2024.07.21,75,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
76,2024.07.21,76,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS",620,0,"Par was bid",-
77,2024.07.21,77,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"3N NS+1",630,0,"We missed best contract",-
78,2024.07.21,78,EPBot1,EPBot3,EPBot2,EPBot4,"3N S +1",430,0.00%,"4S NS+1",450,-1,"We missed best contract",-
79,2024.07.21,79,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H N+1",650,-1,"Par was bid",-1
80,2024.07.21,80,EPBot1,EPBot3,EPBot2,EPBot4,"6H N =",980,0.00%,"6N NS",990,0,"We missed best contract",-
81,2024.07.21,81,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H N+1",450,-1,"Par was bid",-1
82,2024.07.21,82,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
83,2024.07.21,83,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
84,2024.07.21,84,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3H NS",140,1,"Par was bid",+1
85,2024.07.21,85,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"3N NS+2",660,0,"We missed best contract",-
86,2024.07.21,86,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"2S NS+1",140,0,"Par was bid",-
87,2024.07.21,87,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
88,2024.07.21,88,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4H N",420,-6,"We missed game",-
89,2024.07.21,89,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"2N NS",120,2,"We overbid - undoubled",+2
90,2024.07.21,90,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-50,0.00%,"4H NS+1",450,-11,"Par was bid",-2
91,2024.07.21,91,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS+1",450,-7,"We missed game",-1
92,2024.07.21,92,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-100,0.00%,"3H NS",140,-6,"We overbid - undoubled",-
93,2024.07.21,93,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"5HX EW-3",500,-8,"We missed game",-1
94,2024.07.21,94,EPBot1,EPBot3,EPBot2,EPBot4,"2S N +2",170,0.00%,"2S NS+1",140,1,"Par was bid",+1
95,2024.07.21,95,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"2S NS+1",140,1,"Par was bid",+1
96,2024.07.21,96,EPBot1,EPBot3,EPBot2,EPBot4,"2S N =",110,0.00%,"1S NS+1",110,0,"Par was bid",-
97,2024.07.21,97,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
98,2024.07.21,98,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",620,0.00%,"3N N+2",660,-1,"We missed best contract",-1
99,2024.07.21,99,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
100,2024.07.21,100,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
101,2024.07.21,101,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"3N N",600,-10,"We missed game",+1
102,2024.07.21,102,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
103,2024.07.21,103,EPBot1,EPBot3,EPBot2,EPBot4,"4S N -1",-50,0.00%,"4S NS",420,-10,"Par was bid",-1
104,2024.07.21,104,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"3N S+2",460,-1,"We missed best contract",-1
105,2024.07.21,105,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +2",200,0.00%,"4S NS",420,-6,"We missed game",+1
106,2024.07.21,106,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3N NS+1",430,-6,"We missed game",-
107,2024.07.21,107,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
108,2024.07.21,108,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"1N NS+1",120,1,"We overbid - undoubled",+1
109,2024.07.21,109,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
110,2024.07.21,110,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
111,2024.07.21,111,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"3S S",140,0,"We wrong-side contract",+1
112,2024.07.21,112,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H N+1",450,0,"Par was bid",-
113,2024.07.21,113,EPBot1,EPBot3,EPBot2,EPBot4,"5H N +1",480,0.00%,"7N NS",1520,-14,"We missed grand slam",-1
114,2024.07.21,114,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"4H NS",620,0,"Par was bid",-
115,2024.07.21,115,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"1S NS+2",140,0,"Par was bid",-
116,2024.07.21,116,EPBot1,EPBot3,EPBot2,EPBot4,"3N N =",400,0.00%,"2H NS+1",140,6,"We overbid - undoubled",+1
117,2024.07.21,117,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-100,0.00%,"3S EW",-140,1,"They missed double",-
118,2024.07.21,118,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"3N NS",400,-6,"We missed game",-
119,2024.07.21,119,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
120,2024.07.21,120,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
121,2024.07.21,121,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
122,2024.07.21,122,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
123,2024.07.21,123,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"3N NS+1",430,-6,"We missed game",-
124,2024.07.21,124,EPBot1,EPBot3,EPBot2,EPBot4,"3N N +1",630,0.00%,"4S N+1",650,-1,"We missed best contract",-
125,2024.07.21,125,EPBot1,EPBot3,EPBot2,EPBot4,"3N N =",600,0.00%,"4H NS+1",650,-2,"We missed best contract",-1
126,2024.07.21,126,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
127,2024.07.21,127,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
128,2024.07.21,128,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +2",200,0.00%,"4H NS+1",450,-6,"We missed game",-
129,2024.07.21,129,EPBot1,EPBot3,EPBot2,EPBot4,"6HX N -1",-100,0.00%,"3N NS+1",430,-11,"We overbid - doubled",+1
130,2024.07.21,130,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"3N NS+2",660,-1,"We missed best contract",-1
131,2024.07.21,131,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",420,-6,"We missed game",-
132,2024.07.21,132,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4H NS",420,-6,"We missed game",-
133,2024.07.21,133,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
134,2024.07.21,134,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
135,2024.07.21,135,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"3N NS+2",460,-1,"We missed best contract",-1
136,2024.07.21,136,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
137,2024.07.21,137,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"3N NS+1",430,0,"We missed best contract",-
138,2024.07.21,138,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-50,0.00%,"4S N+1",450,-11,"We overbid - undoubled",+1
139,2024.07.21,139,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N N+2",460,0,"We missed best contract",-
140,2024.07.21,140,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"4S NS",620,1,"Par was bid",+1
141,2024.07.21,141,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"2S EW",-110,12,"We overbid - undoubled",+2
142,2024.07.21,142,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
143,2024.07.21,143,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"6S NS",1430,-13,"We missed small slam",-1
144,2024.07.21,144,EPBot1,EPBot3,EPBot2,EPBot4,"3N N =",400,0.00%,"4H NS",420,-1,"We missed game",+1
145,2024.07.21,145,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"2H NS+1",140,7,"We overbid - undoubled",+1
146,2024.07.21,146,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"5HX EW-3",500,-8,"We missed game",-
147,2024.07.21,147,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
148,2024.07.21,148,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"1H NS+2",140,1,"Par was bid",+1
149,2024.07.21,149,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"5HX EW-3",500,3,"They missed sacrifice",-
150,2024.07.21,150,EPBot1,EPBot3,EPBot2,EPBot4,"4H N -1",-50,0.00%,"3HX NS-1",-100,2,"They missed double",+1
151,2024.07.21,151,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"3N NS",400,1,"We overbid - undoubled",+1
152,2024.07.21,152,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4H NS+1",450,-7,"We missed game",-2
153,2024.07.21,153,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
154,2024.07.21,154,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4H NS",420,-7,"We missed game",-1
155,2024.07.21,155,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"4S NS",420,-7,"We missed game",-1
156,2024.07.21,156,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"5HX EW-3",500,3,"They missed sacrifice",-
157,2024.07.21,157,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
158,2024.07.21,158,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N S+1",430,1,"We missed best contract",+1
159,2024.07.21,159,EPBot1,EPBot3,EPBot2,EPBot4,"4S N -1",-100,0.00%,"2S NS+1",140,-6,"We overbid - undoubled",-
160,2024.07.21,160,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
161,2024.07.21,161,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
162,2024.07.21,162,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"2S NS+1",140,0,"Par was bid",-
163,2024.07.21,163,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"6H NS",980,-11,"We missed small slam",-1
164,2024.07.21,164,EPBot1,EPBot3,EPBot2,EPBot4,"6S N -1",-50,0.00%,"4S NS+1",450,-11,"We overbid - undoubled",-
165,2024.07.21,165,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"5H NS",650,-1,"They missed sacrifice",-1
166,2024.07.21,166,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS",420,1,"Par was bid",+1
167,2024.07.21,167,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
168,2024.07.21,168,EPBot1,EPBot3,EPBot2,EPBot4,"5H N -1",-50,0.00%,"3N NS+1",430,-10,"We overbid - undoubled",-
169,2024.07.21,169,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"2H NS",110,7,"We overbid - undoubled",+2
170,2024.07.21,170,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"6H NS",980,-11,"We missed small slam",-2
171,2024.07.21,171,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
172,2024.07.21,172,EPBot1,EPBot3,EPBot2,EPBot4,"2H N +2",170,0.00%,"3H NS",140,1,"They missed sacrifice",+1
173,2024.07.21,173,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"4S NS",620,1,"Par was bid",+1
174,2024.07.21,174,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"1H NS+2",140,0,"Par was bid",-
175,2024.07.21,175,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"3N NS+2",660,0,"We missed best contract",-
176,2024.07.21,176,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
177,2024.07.21,177,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"6H NS",980,-11,"We missed small slam",-1
178,2024.07.21,178,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS+1",650,-1,"Par was bid",-1
179,2024.07.21,179,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"1H NS+1",110,7,"We overbid - undoubled",+2
180,2024.07.21,180,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
181,2024.07.21,181,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"3N NS+2",660,0,"We missed best contract",-
182,2024.07.21,182,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"3N NS+1",430,1,"We missed best contract",+1
183,2024.07.21,183,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"6N NS",990,-11,"We missed small slam",-2
184,2024.07.21,184,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4CX EW-2",300,4,"We overbid - undoubled",+2
185,2024.07.21,185,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"3N N",400,-6,"We missed game",+1
186,2024.07.21,186,EPBot1,EPBot3,EPBot2,EPBot4,"2S N +1",140,0.00%,"3H EW",-140,7,"They missed partial",+2
187,2024.07.21,187,EPBot1,EPBot3,EPBot2,EPBot4,"4S S -1",-50,0.00%,"4S NS",420,-10,"Par was bid",-1
188,2024.07.21,188,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4CX E-2",300,-4,"We missed game",+1
189,2024.07.21,189,EPBot1,EPBot3,EPBot2,EPBot4,"5S N =",650,0.00%,"6S N",1430,-13,"We missed small slam",-1
190,2024.07.21,190,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S N",420,0,"Par was bid",-
191,2024.07.21,191,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS",620,0,"Par was bid",-
192,2024.07.21,192,EPBot1,EPBot3,EPBot2,EPBot4,"2S N +1",140,0.00%,"3S NS",140,0,"They missed partial",-
193,2024.07.21,193,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
194,2024.07.21,194,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +2",680,0.00%,"6C NS",1370,-12,"We missed small slam",+1
195,2024.07.21,195,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
196,2024.07.21,196,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
197,2024.07.21,197,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +2",680,0.00%,"4H NS+1",650,1,"Par was bid",+1
